FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA,B365>2.5,B365<2.5,P>2.5,P<2.5,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AHh,B365AHH,B365AHA,PAHH,PAHA,MaxAHH,MaxAHA,AvgAHH,AvgAHA,B365CH,B365CD,B365CA,BWCH,BWCD,BWCA,IWCH,IWCD,IWCA,PSCH,PSCD,PSCA,WHCH,WHCD,WHCA,VCCH,VCCD,VCCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,B365C>2.5,B365C<2.5,PC>2.5,PC<2.5,MaxC>2.5,MaxC<2.5,AvgC>2.5,AvgC<2.5,AHCh,B365CAHH,B365CAHA,PCAHH,PCAHA,MaxCAHH,MaxCAHA,AvgCAHH,AvgCAHA,Year,Month,DayOfWeek,ShotDifference,Time_12:30:00,Time_13:00:00,Time_13:30:00,Time_14:00:00,Time_14:15:00,Time_15:00:00,Time_15:30:00,Time_15:45:00,Time_16:00:00,Time_16:15:00,Time_16:30:00,Time_17:30:00,Time_18:00:00,Time_19:00:00,Time_19:30:00,Time_19:45:00,Time_20:00:00,Time_20:15:00,HomeTeam_Aston Villa,HomeTeam_Bournemouth,HomeTeam_Brentford,HomeTeam_Brighton,HomeTeam_Burnley,HomeTeam_Chelsea,HomeTeam_Crystal Palace,HomeTeam_Everton,HomeTeam_Fulham,HomeTeam_Leeds,HomeTeam_Leicester,HomeTeam_Liverpool,HomeTeam_Luton,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Newcastle,HomeTeam_Nott'm Forest,HomeTeam_Sheffield United,HomeTeam_Southampton,HomeTeam_Tottenham,HomeTeam_West Ham,HomeTeam_Wolves,AwayTeam_Aston Villa,AwayTeam_Bournemouth,AwayTeam_Brentford,AwayTeam_Brighton,AwayTeam_Burnley,AwayTeam_Chelsea,AwayTeam_Crystal Palace,AwayTeam_Everton,AwayTeam_Fulham,AwayTeam_Leeds,AwayTeam_Leicester,AwayTeam_Liverpool,AwayTeam_Luton,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Newcastle,AwayTeam_Nott'm Forest,AwayTeam_Sheffield United,AwayTeam_Southampton,AwayTeam_Tottenham,AwayTeam_West Ham,AwayTeam_Wolves,HTR_D,HTR_H,Referee_A Marriner,Referee_A Taylor,Referee_C Kavanagh,Referee_C Pawson,Referee_D Bond,Referee_D Coote,Referee_D England,Referee_G Scott,Referee_J Brooks,Referee_J Gillett,Referee_J Gillett ,Referee_J Smith,Referee_L Smith,Referee_M Donohue,Referee_M Oliver,Referee_M Salisbury,Referee_P Bankes,Referee_P Tierney,Referee_R Jones,Referee_R Madley,Referee_R Welch,Referee_S Allison,Referee_S Attwell,Referee_S Barrott,Referee_S Hooper,Referee_S Singh,Referee_T Bramall,Referee_T Harrington,Referee_T Robinson
-0.5145414855359612,-1.0904409581353454,0.2901973477769528,-0.7569416114002396,-0.1133452733633142,-0.908784205022866,-0.4331166963786598,-1.3206749989891569,0.3943345409530911,-0.0390459091226871,-0.9133401199715738,-1.6049785815304,-0.5960497984508597,2.1043050624452406,-0.2367371222054254,-0.2328681080088128,-0.579882465157577,-0.2360645000319292,0.130808046474896,-0.5784843735646359,-0.2317788515445556,0.0575822050361323,-0.6622304095086008,-0.2068515955950179,0.0941832242782278,-0.5625144801305615,-0.2475166461673658,0.0235454310435783,-0.6078340533878025,-0.4113307115574824,0.0153766498171924,-0.5558538091722732,-0.2194302733787333,0.0687940266555503,-0.5511129863936893,-0.2201585946928042,0.0147109230051648,-0.5689162763996912,-0.2340693919584334,0.0415742816494121,-0.0236525048994258,-0.3240009882925772,-0.0569967131022285,-0.2396448728066312,-0.1094337507961106,-0.1895355500710082,-0.0423734572026448,-0.2397891962322185,-0.4844120784494009,-0.3975736455319709,0.3743181034818038,-0.3778278711481983,0.2255597843901443,-0.595199975662453,0.511672486631705,-0.6867272500167467,0.5072112583925598,-0.50745275550523,-0.4053302702769528,-0.0247741684389625,-0.5226809640979558,-0.4811326950566617,-0.0602612625579923,-0.6283923054108727,-0.3918450378700907,-0.0110436385465092,-0.5028674863380429,-0.4024715322615279,-0.0924356355124747,-0.5597523321344774,-0.6029362103284956,-0.086338194548757,-0.4696755420209634,-0.4004519741689963,-0.1505544569420988,-0.503728795268746,-0.3511982034688324,-0.086180576104322,-0.5099897961775728,-0.4166794838774197,-0.0819367883481501,0.3537943878710927,-0.398697153067638,0.265518742202439,-0.4835024839611737,0.2206786261768642,-0.3521772248195187,0.1875300249112965,-0.4407012308167237,-0.2141506030678086,-0.8287114760775469,1.1106097250635545,-0.9608941404932057,0.9911014647633722,-1.2493862444651112,0.7761288344617098,-0.9755915327349136,1.0727597937163806,2023,8,5,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.6380357383576014,1.335125270692545,2.5756894131705708,1.788525754370478,0.2211883489905454,-0.7173020880787635,0.305758026960917,-0.0681213393821361,-0.4958464029806192,1.640664898419317,0.6721749352554618,0.1425625674138751,-0.5960497984508597,-0.0646893057171231,-0.2367371222054254,-0.2328681080088128,-0.1167838688737209,-0.766191223766071,-0.4474798528841323,-0.1182522532403672,-0.8029838242204016,-0.4232474442878906,-0.1216843824521087,-0.9331095895444186,-0.4947032304151779,-0.1027955682661115,-0.7926420966340231,-0.4297427180942055,-0.0698646151044918,-0.852882547688776,-0.4375789261931292,-0.092317981348426,-0.8259384618329306,-0.4299857858767762,-0.0807475304691984,-0.8067437213670159,-0.4098341226119396,-0.0998698572899242,-0.8490652617559946,-0.4263154418912183,1.8170173752912135,-1.2114666070505544,2.2375160681426087,-1.466199469509716,2.302373063305754,-1.286887340442668,2.2982556073243643,-1.335334749422653,0.3194158246544085,-0.1677972420306039,0.4890747628792093,-0.4900393530054205,0.4536708105199002,-0.366623936499509,0.625744381568668,-0.5659420822285656,0.3861432444546376,-0.2266544956602166,-0.7812272662074796,-0.4263336950528993,-0.1755568592937742,-0.8361841501407989,-0.4063604398741093,-0.0947819931765664,-0.9666836974866192,-0.5320544744505427,-0.1865622088573306,-0.7557642107322975,-0.3853660976013336,-0.1508228243439266,-0.8229190173805463,-0.4045347635362684,-0.195771557319449,-0.7840358220628812,-0.3914047114554642,-0.1339509145008425,-0.7681505185158726,-0.3727665776613204,-0.1673201353814999,-0.8276063462347799,-0.4023268369216553,1.2475709294946478,-1.007876945905794,1.4782345693964318,-1.1508051839850235,2.093476697978933,-1.1509391152885984,1.8694309153420063,-1.1655404327067496,0.3203467970357531,-2.56883048646629,1.5318515920870357,-1.7821250055759592,2.0260521561898126,-0.8446122995076808,1.5804733101148103,-1.42386817413669,1.4147469762769755,2023,4,5,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.2320672268338155,-1.0904409581353454,-0.8525486849198564,-0.7569416114002396,0.722988782521335,-1.6747126727992765,0.6751953886307055,-1.7381928855248303,-0.1991194216693824,0.800809494648315,0.9892779463008688,-1.255470351741545,0.91143055703218,-0.7876874284379111,-0.2367371222054254,-0.2328681080088128,-0.7101289453624116,0.2940622237022124,0.6448417347940324,-0.7135524958337147,0.3037258103390501,0.718722972856664,-0.8044793639971514,0.4286241491107078,0.7295607148684812,-0.7188189101644745,0.4307208329016154,0.9830436959697504,-0.6887675087047608,0.1774050699509087,0.8259287332040842,-0.683877990190288,0.3112643915186892,0.8623073647751606,-0.6759887711524037,0.2974165170785591,0.7161331722855983,-0.7096302021326214,0.3463761480752196,0.8198462970437281,-0.0628156938396521,-0.3240009882925772,-0.017436147908352,-0.2396448728066312,0.1166731380259394,-0.3658956592378819,0.1190492369026663,-0.3661982985234226,-1.020297347185274,-0.5124618472826543,0.4890747628792093,-0.3778278711481983,0.4536708105199002,-0.366623936499509,0.1694568018208258,-0.2035865788640223,0.3861432444546376,-0.738988162745855,0.4489810841106081,0.8653962506982258,-0.750643062775329,0.5130113791789224,0.8848557216514037,-0.8477654337738653,0.6141226164588341,0.8965236239960006,-0.7137376713251845,0.352843849296669,0.8522083352546979,-0.7233241352506977,0.4236502225810744,0.9661581490253188,-0.6914073391602846,0.2052067330318739,0.8128465611113633,-0.698776468640827,0.3214848648070589,0.7185377329034087,-0.721224518586111,0.3984377348970164,0.857874020800798,-0.1109694137731562,-0.3035128104366756,-0.0911623834428532,-0.2251917613712958,-0.1471924236413987,-0.3000840580497964,-0.031848352101405,-0.2690287882638232,-1.0158967032231514,-0.4192717089272567,0.3734364577724626,-0.3449709916811427,0.370131049907508,-0.8446122995076808,0.1728704777218844,-0.6393840516835841,0.6167768836355932,2022,10,1,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.9205099970597472,-1.0904409581353454,0.2901973477769528,-0.7569416114002396,0.3884551601674753,0.8145548474740575,1.783507473640071,-0.4856392259178097,1.5812424661980382,0.2409058921343135,0.0379689131646475,1.1910872567804405,-0.5960497984508597,-0.0646893057171231,-0.2367371222054254,-0.2328681080088128,-0.7101289453624116,0.4707711316135931,0.5163333127142483,-0.7185550188807176,0.482227364300252,0.5985155605256582,-0.8158592803562355,0.9279265199509208,0.6520756550404014,-0.7096245319271854,0.4877688451597539,0.5688717830519782,-0.7078106746616921,0.5453649333936533,0.5875310616197044,-0.6662194824636654,0.4628914386322387,0.5222302198667562,-0.6759887711524037,0.4699415543356801,0.4577144488664911,-0.700249273750426,0.5191277968947593,0.5557897203920852,-1.1593849841659905,0.9143231309046,-1.1646925385307707,1.1756104310815438,-1.164599231965677,0.9861985110414848,-1.0916209688871663,0.98216545924942,-1.020297347185274,-0.7422382507840213,0.7185880816740179,-0.7144623167198649,0.6817818366496537,-0.8237760148253969,0.625744381568668,-0.6867272500167467,0.5072112583925598,-0.738988162745855,0.7907056258656326,0.8653962506982258,-0.7558240195634511,0.6905371067209909,0.7517406534528972,-0.8655524441816754,1.2847677193447844,0.8965236239960006,-0.7183218057814268,0.6147677316112048,0.6137765637870223,-0.7377569414080113,0.9369434390358596,0.7213915574964639,-0.6914073391602846,0.6426269104547251,0.7033691726961971,-0.7069034550313303,0.6050124390390461,0.6236417058977801,-0.725918623528523,0.6881074903292537,0.6893725878473251,-1.111999140391538,0.8386993011348678,-1.2325419855077877,1.389250254815439,-1.1504771049639353,1.0369738890397493,-1.1287402371649122,1.066201320480961,-1.2831454032749323,1.0137674760987647,-1.1009100768097186,1.19483688034902,-1.1822949872321502,0.8756769665613982,-1.1341892952144017,1.041653353573074,-0.9791633016471688,2023,11,6,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-0.5145414855359612,-0.2819188818593819,-0.8525486849198564,-0.7569416114002396,-1.451479762778753,0.2401084966417496,-1.1719914197182368,0.766914433689211,-0.792573384291856,-0.3189977103796879,0.0379689131646475,-0.2069456623749799,-0.5960497984508597,1.3813069397244526,-0.2367371222054254,-0.2328681080088128,-0.3965726041285506,-0.5894823158546905,-0.2547172197644562,-0.3683784055905131,-0.5887819594669594,-0.2669778082575832,-0.4061822914292098,-0.6607628418133934,-0.3087390868277866,-0.3694325371474925,-0.6024820557735613,-0.243365357281208,-0.3555121044584621,-0.6321066296231295,-0.2707005560840634,-0.3792687319060458,-0.5984978911626068,-0.2712831182528541,-0.3637993092556176,-0.576710338357521,-0.2621662806581641,-0.3625358519913937,-0.6210330853142025,-0.2664917244441713,0.6812848960246485,-0.5510270768120599,0.6155328951936717,-0.6642214639730836,0.6442558786107222,-0.6402336068307971,0.5629616456922719,-0.640084686821031,0.051473190286472,-1.546455663038803,1.5218846974558593,-1.2755197260059734,1.5942259411686777,-1.509504132314226,1.6523914360013103,-1.4114382567458306,1.4757553698959347,-0.3744430534733815,-0.5078476328034601,-0.3140093519441059,-0.3568903468780482,-0.5521429860734892,-0.2998683853153042,-0.4208771839864204,-0.5834579244089337,-0.3303728605522071,-0.3653434526507768,-0.5182053407260904,-0.2627440437036717,-0.3673149167036299,-0.6029362103284956,-0.282151467771841,-0.3696788491934264,-0.60233820990262,-0.3038228007233313,-0.385887492606447,-0.5513353146914116,-0.2911559944364797,-0.369166647905214,-0.5581461086233962,-0.2884103752066312,0.4967986345308608,-0.4748446271724076,0.3725230798960259,-0.5696060581577996,0.3544499170198692,-0.4737279472822051,0.3703453390885479,-0.5360748100127798,0.0530980969839722,-1.1357913014402663,1.1106097250635545,-0.8582402823578636,0.887606395620726,-1.2493862444651112,0.6755857750050744,-1.0876606930853578,1.1867555212365806,2022,10,5,-7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1.6380357383576014,2.143647346968508,1.4329433804737617,1.788525754370478,0.3884551601674753,0.6230727305299548,1.4140701119702823,2.4369859798319053,0.3943345409530911,1.0807612959053157,-0.9133401199715738,-0.5564538921638349,2.41891091251522,0.6583088170036647,-0.2367371222054254,-0.2328681080088128,1.0264907907020488,-0.4481151895255858,-0.7096370339268919,0.9823028171002748,-0.4459807162979978,-0.6684705654431424,1.1585562079448464,-0.3884160940823683,-0.8263392864793588,0.903988848717034,-0.4376766870278276,-0.6782458658448688,0.9299015976344038,-0.4113307115574824,-0.6831285279250406,0.8347536742992678,-0.3331505587138953,-0.6793756921429394,0.9682090615040028,-0.4041853011003999,-0.6165691013472252,0.9461036573248558,-0.3999109748251916,-0.6741580182221463,0.5637953292039692,-0.4891108708522009,0.4572906344181655,-0.6170462871768115,0.5688869156700388,-0.5422557684047555,0.4418946251132886,-0.5558119519602284,1.123243727758218,-0.1677972420306039,0.1448047846869928,-0.4900393530054205,0.3396152974550223,-0.252335916918037,0.2835286967577838,-0.2035865788640223,0.022939202640871,0.9310225405429086,-0.4053302702769528,-0.7548823986461203,0.8088249304494277,-0.3391121130230071,-0.707200494002734,1.091018700677447,-0.3439418162353801,-0.874913218077713,0.8402839093409237,-0.3050114830282121,-0.6851088960178404,0.7873095758814548,-0.3462896021011031,-0.6982546733708942,0.804195370955921,-0.3331565622577887,-0.6694772780299862,0.9184938230693444,-0.2678077404594242,-0.6422712943573057,0.8090536926401878,-0.3223684007134353,-0.6871179912092154,0.2822922645412083,-0.3606234160152533,0.2298506296379098,-0.4619765904120167,0.1537929807553625,-0.4737279472822051,0.2240930877467468,-0.4216265149775129,1.1220928971910955,-0.2145518253521104,0.1628155242607221,-0.3449709916811427,0.266635980764864,0.0661290766465374,0.6755857750050744,-0.52731489133314,0.3887854285951983,2023,11,6,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.202984255761893,-0.2819188818593819,1.4329433804737617,0.5157920714851191,1.0575224048751948,0.2401084966417496,0.305758026960917,-1.3206749989891569,0.0976075596418543,0.5208576933913143,1.623483968391683,-0.2069456623749799,-0.5960497984508597,1.3813069397244526,-0.2367371222054254,-0.2328681080088128,-0.5654106340237065,-0.4127734079433098,0.130808046474896,-0.5434667122356154,-0.5173813378824786,0.0575822050361323,-0.6622304095086008,-0.3884160940823683,0.1561712721406916,-0.567111669249206,-0.3299193305402323,0.1224864991294906,-0.5316613895600771,-0.4849226842460314,0.1107357184509445,-0.5337806745139948,-0.3331505587138953,0.125473550806951,-0.5511129863936893,-0.3351752861975517,0.0700863637378306,-0.5548448838263983,-0.3999109748251916,0.0925325683716589,0.9554272186062333,-0.6954982240517306,0.8528962863569309,-0.8057469943619011,0.9080472489031132,-0.8165937159976708,0.9261627074292212,-0.8086301565426365,-0.4844120784494009,-0.1677972420306039,0.4890747628792093,-0.3778278711481983,0.5677263235847783,-0.366623936499509,0.3976005916947469,-0.2035865788640223,0.2650752305167154,-0.6109047459744453,-0.2344679993994406,0.3037745351542583,-0.6003953159197877,-0.3391121130230071,0.1527228465596179,-0.7054693505113836,-0.2481353729659586,0.3082855834591886,-0.5716295031816762,-0.3415590014907055,0.1005805604375484,-0.5838070090633334,-0.3096258009257614,0.1706667265565404,-0.5566291879579522,-0.3331565622577887,0.1012435364127834,-0.5728081795880247,-0.3345201108669506,0.0542655438640083,-0.5757072653713403,-0.3493144244745738,0.1197902792722048,0.675553942855572,-0.5700289698033693,0.4438593050250843,-0.5911319517069556,0.5551068532843766,-0.6473718365146138,0.5531606532657984,-0.6505231050480471,-0.4813993031195895,-0.1121918835645373,0.3734364577724626,-0.3449709916811427,0.266635980764864,-0.0350644095928223,0.1728704777218844,-0.415245730982696,0.3887854285951983,2023,4,1,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.9205099970597472,-0.2819188818593819,1.4329433804737617,-0.7569416114002396,-1.2842129516018232,2.537893899970981,0.305758026960917,-0.0681213393821361,0.0976075596418543,-0.0390459091226871,-1.5475461420623882,3.2881366355135704,-0.5960497984508597,-0.0646893057171231,-0.2367371222054254,-0.2328681080088128,-0.2373824616559751,-0.5894823158546905,-0.434629010676154,-0.2683279446504549,-0.5887819594669594,-0.3871852205885889,0.0,-8.063083467007022e-16,0.0,-0.226919674469513,-0.5644500476014688,-0.4205388978071439,-0.2841002321199696,-0.4849226842460314,-0.4137391590346913,-0.2335860431614081,-0.5984978911626068,-0.4299857858767762,-0.2514111029727747,-0.5422053309060967,-0.3821464022456067,-0.2405837830228544,-0.5726626236447312,-0.4101014415705034,-0.0236525048994258,-0.3652784589324831,0.0221244172855244,-0.3104076380010395,0.0036196936149143,-0.3463000915526733,0.0383378898500107,-0.3029937473778201,0.051473190286472,2.0150785912323794,-1.5765451062740876,1.8664017659962429,-1.827439450777657,1.576272396385512,-1.6556935171705405,1.6081909379586912,-1.672012992490037,-0.1527602167536342,-0.576192541154465,-0.502152626651335,-0.1755568592937742,-0.6231532770903168,-0.4596064671535119,0.0,0.0,0.0,-0.1498891332073929,-0.6095741368823238,-0.4580310184295777,-0.2326087259020368,-0.5296086079778121,-0.4534880818420393,-0.1740331458352019,-0.5350427979914122,-0.4570911445045639,-0.1867763260391144,-0.5513353146914116,-0.4372958760251478,-0.1720142403239117,-0.5850921323845346,-0.4545385485410413,-0.0037162287783295,-0.398697153067638,0.1228462919443221,-0.4189248033137037,0.2541214488876154,-0.3695416137427599,0.114403899240396,-0.3834770832990905,0.3203467970357531,-0.3169117671396835,0.5840573912842008,-0.4476248498164869,0.4736261190501498,-0.9458057857470384,0.5750427155484347,-0.6393840516835841,0.7307726111557907,2024,2,5,-18,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.9205099970597472,-0.2819188818593819,0.2901973477769528,0.5157920714851191,0.3884551601674753,0.2401084966417496,0.6751953886307055,0.766914433689211,0.0976075596418543,0.2409058921343135,1.9405869794370905,-0.90596212195269,0.1576903792906601,0.6583088170036647,-0.2367371222054254,-0.2328681080088128,-0.7101289453624116,0.8241889474363543,0.5163333127142483,-0.7185550188807176,0.660728918261454,0.5384118543601554,0.0,-8.063083467007022e-16,0.0,-0.7188189101644745,0.6145422057333954,0.6056870642002247,-0.7078106746616921,0.913324796836398,0.5875310616197044,-0.683877990190288,0.6145184857457883,0.5222302198667562,-0.67182624499378,0.5274499000880536,0.5315483698433789,-0.7096302021326214,0.6158687202337012,0.5974828640739237,-1.316037739926896,1.5334851905031883,-1.322934799306277,1.553011845451724,-1.2776526763767022,1.2605364586344,-1.2530436629924775,1.29818821497743,-1.020297347185274,-2.006008470041537,0.948101400468829,-1.2755197260059734,1.252059401974046,-0.9380640344068688,1.1961038562534685,-1.4114382567458306,1.2336193420200905,-0.6946515954019056,0.6198433549881204,0.3739772495972542,-0.7351001924109627,0.6905371067209909,0.5520680511551375,0.0,0.0,0.0,-0.7091535368689423,0.6086764785341228,0.4820713947858299,-0.6848366521645283,0.9369434390358596,0.3542416702031816,-0.674016609972887,0.6426269104547251,0.4844143958658649,-0.6784590026645685,0.4549096056221119,0.4338496518865228,-0.7024480988164632,0.5735868893444157,0.4473001067028989,-1.2550033870513069,1.409805356920639,-1.4108825483304337,1.8197681257985687,-1.3176912185176914,1.4710836121207709,-1.2749924885067134,1.3713967739083404,-1.0158967032231514,-0.0098319417769641,-0.0478054092510183,-0.6529325660871753,0.7841113264780842,-0.4398383545502505,0.2734135371785242,-0.52731489133314,0.2747897010750008,2024,4,6,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.202984255761893,1.335125270692545,1.4329433804737617,0.5157920714851191,-0.447878895717174,2.9208581338591864,-0.0636793347088714,2.854503866367579,-1.0893003656030928,-1.15885311415069,-0.9133401199715738,2.938628405724716,-0.5960497984508597,-0.0646893057171231,-0.2367371222054254,-0.2328681080088128,1.2676879762665572,-0.0028087415889068,-0.7559000658756142,1.2074163542154064,0.0038431996842309,-0.7069369373890642,0.0,-8.063083467007022e-16,0.0,1.2303892761407933,0.0250460790659634,-0.7219640122084113,1.2631570018807026,0.0522987163803756,-0.7165042019468537,1.143777559515166,-0.0678032262651841,-0.7179177685658918,1.113897477055836,-0.030381053709971,-0.6497943657868247,1.213460116217423,0.0423332461528296,-0.7135348761438826,-0.5327739611223681,0.0887737181064813,-0.5712840606226227,0.2792820719523666,-0.5239630469698693,0.2415669390035728,-0.4862858659922496,0.1815744780717951,1.3911863621261549,-0.3975736455319709,0.3743181034818038,-0.2656163892909761,0.1115042713252662,-0.480911956080981,0.0553849068838652,-0.2035865788640223,0.1440072165787932,0.8078654090319377,-0.2344679993994406,-0.7633067243792798,0.9124440662118696,-0.197091530989352,-0.7311612062784653,0.0,0.0,0.0,0.97780794302819,-0.1527301561011563,-0.705545905000784,0.9075829605257344,-0.1629705962243941,-0.7178360006932025,0.9998410743141456,-0.1985657384353729,-0.6869936601764128,0.8534779319453174,-0.1844172774500165,-0.663148420298544,0.9217122112580745,-0.1809017759674589,-0.7084773277807824,-0.2897247220978673,-0.208328467805714,-0.3051710588300285,-0.0529846129780439,0.0534645126231087,-0.1264401688173877,-0.1781006034432061,-0.1355057773893443,1.1220928971910955,0.911407534311194,-0.6796682097862399,0.9895291640783316,-0.975304848946862,0.673289994082683,-1.033646235757764,0.8175150328721861,-0.9791633016471688,2024,1,5,-15,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
